0,0,0
4.52,145,30
17.04,144,30
29.56,138,30
42.08,140,30
54.6,150,30
67.12,98,30
79.64,125,30
92.16,133,30
104.68,119,30
117.2,93,30
129.72,133,30
142.24,102,30
154.76,106,30
167.28,140,30
179.8,125,30
192.32,114,30
204.84,46,30
217.36,119,30
229.88,95,30
242.4,79,30
254.92,46,31
267.44,78,30
279.96,62,32
292.48,92,30
0,0,0
3.22,15,30
14.3,15,30
26.82,14,30
39.34,18,30
51.86,26,30
64.38,20,30
76.9,16,30
89.42,26,30
101.94,34,42
114.46,30,44
126.98,48,39
139.5,61,36
0,0,0
5.16,15,50
17.68,15,50
30.2,8,50
42.72,19,50
55.24,23,50
67.76,28,50
80.28,59,50
92.8,58,50
105.32,69,64
117.84,68,51
130.36,99,50
142.88,81,50
155.4,76,62
167.92,22,65
180.44,53,68
192.96,71,67
205.48,116,72
218,127,59
230.52,51,61
243.04,31,61
255.56,25,83
258.5,714,69
0,0,0
2.6,15,50
7.62,15,50
12.64,15,50
17.66,15,50
22.68,15,50
27.7,17,50
32.72,9,49
37.74,21,50
42.76,23,50
47.78,22,50
52.8,22,50
57.82,27,50
0,0,0
2.9,13,50
7.92,14,50
12.94,14,50
17.96,15,50
22.98,15,50
28,16,50
33.02,10,50
43.2,22,50
63.2,48,50
83.2,61,50
103.2,48,65
123.2,151,50
143.2,129,50
163.2,39,57
0,0,0
2.92,15,50
0,0,0
3.32,15,50
0,0,0
3.34,15,50
8.36,15,50
13.38,15,50
18.4,15,50
23.42,17,50
28.44,20,50
33.46,15,50
38.48,21,50
43.5,21,50
48.52,24,50
53.54,31,50
63.04,34,50
75.56,54,50
88.08,29,50
100.6,61,60
113.12,67,57
125.64,61,51
138.16,54,50
150.68,44,51
163.2,27,62
175.72,28,61
0,0,0
5.3,15,50
17.82,15,50
30.34,3,50
42.86,20,50
55.38,28,50
67.9,38,50
80.42,39,50
92.93999,52,50
105.46,60,68
117.98,47,58
130.5,72,50
143.02,57,50
155.54,40,65
168.06,42,63
180.58,28,62
193.1,32,62
205.62,34,89
218.14,88,78
230.66,169,63
243.18,133,63
255.7,63,90
268.22,70,87
280.74,46,86
292.72,49,83
0,0,0
2.8,10,50
7.82,10,50
12.84,10,50
17.86,10,50
22.88,10,50
27.9,10,50
32.92,10,50
37.94,10,50
42.96,0,50
47.98,0,50
0,0,0
2.74,0,50
0,0,0
2.6,1,50
7.62,1,50
12.64,1,50
17.66,1,50
22.68,1,50
27.7,1,50
32.72,1,50
37.74,4,50
42.76,4,50
47.78,4,50
52.8,4,50
57.82,4,50
62.84,4,50
67.86,4,50
72.88,8,50
77.9,8,50
82.92,14,50
87.93999,16,50
92.96,16,50
97.98,16,88
103,4,86
108.02,4,86
113.04,16,80
118.06,26,79
123.08,25,79
0,0,0
3.66,0,50
16,0,50
28.52,0,50
41.04,0,50
53.56,0,50
0,0,0
3.88,14,50
17.12,15,50
32.14,2,50
47.16,20,50
62.18,27,50
77.2,30,50
92.22,119,50
107.24,112,70
122.26,48,69
137.28,25,68
152.3,51,64
167.32,34,82
182.34,51,82
197.36,131,71
212.38,120,89
227.4,100,77
242.42,104,75
257.44,75,107
0,0,0
2.78,14,50
0,0,0
3.42,0,0
8.44,15,0
13.46,15,50
18.48,15,50
23.5,15,50
0,0,0
2.98,0,0
7.16,0,0
12.18,0,0
17.2,14,50
22.22,15,50
28.2,15,50
35.46,16,49
42.72,7,49
49.98,16,49
57.24,26,49
64.5,27,49
71.76,31,49
81.08,22,49
91.07999,36,49
0,0,0
3.68,0,0
8.7,0,0
13.72,0,0
